observation_id,latitude,longitude,bright_ti4,bright_ti5,frp,acq_date,acq_time,satellite,instrument,confidence,daynight,scan,track,source_type,data_mode,source_request_id,source_file,year
FIRMS-RAW-2020-0000127,18.6247,79.3271,330.83,295.83,2.06,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000128,18.8022,78.8931,333.96,297.65,1.6,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000129,18.8869,78.8354,331.74,298.51,2.84,2020-01-01,746,N20,VIIRS,n,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000130,19.539,82.8471,334.62,299.46,3.82,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000131,19.585,83.047,331.92,297.69,3.37,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000132,19.6653,83.5117,333.27,299.83,4.39,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000133,19.0284,79.1557,342.33,299.6,6.12,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000134,17.9593,73.2967,342.96,300.12,5.96,2020-01-01,746,N20,VIIRS,n,D,0.32,0.55,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000135,18.3058,74.8783,334.7,300.22,3.77,2020-01-01,746,N20,VIIRS,n,D,0.5,0.49,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000136,18.0074,73.123,367.0,300.18,12.35,2020-01-01,746,N20,VIIRS,h,D,0.33,0.55,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000137,19.6846,82.8895,332.58,299.71,1.23,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000138,19.6739,82.4699,331.77,295.96,2.81,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000139,19.9578,83.9255,330.67,295.64,2.0,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000140,19.8932,83.2417,341.42,298.06,4.13,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000141,19.8961,83.2373,341.95,299.61,4.61,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000142,21.1413,83.7309,330.19,295.65,2.86,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000143,20.7771,81.1953,337.55,297.87,3.37,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000144,20.9029,82.0146,333.61,298.71,2.3,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000145,20.8773,81.8407,340.13,298.74,5.2,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000146,20.7918,81.1364,329.25,297.34,1.87,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000147,21.0441,82.7791,340.02,297.44,3.76,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000148,20.912,81.8462,333.5,298.41,2.99,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000149,19.8013,75.2357,350.58,302.5,9.24,2020-01-01,746,N20,VIIRS,n,D,0.45,0.47,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000150,20.9279,81.9079,332.43,297.01,2.64,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000151,20.8026,81.0745,331.32,297.67,3.48,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000152,21.206,83.8396,330.55,292.92,3.19,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000153,20.8154,81.1361,327.64,298.6,1.72,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000154,20.7408,80.6294,326.73,294.51,1.77,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000155,21.2067,83.7673,333.23,297.51,2.7,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000156,20.868,81.3714,333.32,298.73,4.74,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000157,21.235,83.895,332.1,297.89,3.21,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000158,20.8142,80.794,333.13,295.62,2.78,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000159,21.262,83.8234,331.83,295.51,3.99,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000160,21.2336,83.5873,336.4,296.3,3.4,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000161,21.2549,83.6132,327.16,295.67,1.74,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000162,20.8873,81.0711,333.63,297.2,2.1,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000163,21.2968,83.8694,341.67,297.49,4.98,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000164,20.9212,81.2495,336.74,297.44,3.07,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000165,20.7541,80.0856,331.22,297.74,3.12,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000166,21.2803,83.6177,330.41,294.78,3.25,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000167,20.9414,81.2272,330.82,296.32,1.76,2020-01-01,746,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000168,21.2806,83.5173,332.52,295.32,3.72,2020-01-01,746,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000169,21.0735,82.0663,332.64,296.75,2.2,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000170,21.7486,87.1338,330.4,295.71,3.98,2020-01-01,746,N20,VIIRS,n,D,0.44,0.46,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000171,21.3417,83.9356,333.29,296.9,4.32,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000172,21.355,84.0071,329.18,296.1,2.9,2020-01-01,746,N20,VIIRS,n,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000173,21.3487,83.9604,343.97,297.39,5.58,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000174,21.3,83.6062,331.42,296.97,2.12,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000175,21.017,81.5944,333.83,298.58,3.3,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000176,21.3459,83.8618,328.62,296.17,1.92,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000177,21.0209,81.5975,334.67,298.45,2.91,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000178,21.0203,81.5938,346.84,298.69,7.93,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000179,21.327,83.6988,332.69,295.35,2.58,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000180,21.8146,87.472,327.7,297.09,3.54,2020-01-01,746,N20,VIIRS,n,D,0.46,0.47,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000181,21.7756,87.1431,331.67,296.89,3.44,2020-01-01,746,N20,VIIRS,n,D,0.44,0.46,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000182,21.2963,83.4527,335.65,295.39,3.67,2020-01-01,746,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000183,21.2266,82.8052,328.77,294.77,2.11,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000184,21.363,83.7445,328.16,296.02,2.69,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000185,21.8366,87.4972,327.3,296.99,4.88,2020-01-01,746,N20,VIIRS,n,D,0.46,0.47,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000186,21.4103,84.0169,335.11,297.1,3.54,2020-01-01,746,N20,VIIRS,n,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000187,21.2572,82.8995,334.69,296.11,4.52,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000188,21.2408,82.7832,331.22,295.64,2.95,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000189,21.1781,82.3443,329.68,296.16,2.12,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000190,21.8216,87.3249,337.46,296.53,2.65,2020-01-01,746,N20,VIIRS,n,D,0.45,0.47,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000191,21.2606,82.899,338.95,296.74,4.52,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000192,21.2481,82.7859,328.66,295.85,2.18,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000193,21.2627,82.7915,338.36,295.8,5.07,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000194,21.161,82.0859,336.19,298.27,4.58,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000195,21.4324,83.9137,327.97,295.51,2.29,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000196,21.3219,82.965,344.35,296.71,3.76,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000197,21.3009,82.817,327.63,295.67,1.23,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000198,21.174,81.8742,338.28,297.11,2.38,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000199,21.1773,81.8736,339.15,298.99,3.41,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000200,21.2351,82.1963,330.71,295.06,1.46,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000201,21.3489,82.9285,343.77,297.52,8.36,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000202,21.5045,84.0204,330.69,295.82,3.56,2020-01-01,746,N20,VIIRS,n,D,0.45,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000203,21.504,84.0161,331.92,295.35,3.56,2020-01-01,746,N20,VIIRS,n,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000204,21.4056,83.0358,332.03,295.69,3.2,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000205,21.409,83.0352,336.02,295.7,3.2,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000206,21.3945,82.8096,333.5,295.11,5.07,2020-01-01,746,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000207,21.9887,87.3882,329.66,295.44,3.17,2020-01-01,746,N20,VIIRS,n,D,0.45,0.47,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000208,21.3508,82.0155,330.22,296.72,2.12,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000209,21.6729,84.2568,335.35,295.25,4.69,2020-01-01,746,N20,VIIRS,n,D,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000210,21.6771,84.2606,332.5,294.29,4.69,2020-01-01,746,N20,VIIRS,n,D,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000211,21.6765,84.2562,336.17,295.33,4.69,2020-01-01,746,N20,VIIRS,n,D,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000212,21.3597,81.9834,335.0,296.09,4.84,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000213,21.7093,84.2828,335.69,295.53,4.06,2020-01-01,746,N20,VIIRS,n,D,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000214,21.6664,83.4048,332.89,296.24,3.87,2020-01-01,746,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000215,21.6632,83.3306,327.02,294.84,2.09,2020-01-01,746,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000216,22.1706,87.107,330.66,295.39,2.6,2020-01-01,746,N20,VIIRS,n,D,0.44,0.46,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000217,21.7153,83.4262,338.63,296.16,6.86,2020-01-01,746,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000218,22.2373,87.454,326.1,295.6,2.55,2020-01-01,746,N20,VIIRS,n,D,0.46,0.47,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000219,21.7292,83.1518,327.44,294.48,1.79,2020-01-01,746,N20,VIIRS,n,D,0.42,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000220,21.7177,83.0437,332.15,296.03,3.35,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000221,21.7205,83.0392,349.02,295.86,10.48,2020-01-01,746,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000222,21.8493,83.9574,326.45,294.69,2.49,2020-01-01,746,N20,VIIRS,n,D,0.45,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000223,18.5123,74.7211,335.99,301.03,2.8,2020-01-01,746,N20,VIIRS,n,D,0.51,0.49,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000224,18.3948,73.8578,332.04,303.97,4.17,2020-01-01,746,N20,VIIRS,n,D,0.58,0.52,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000225,19.0504,76.1387,332.05,299.11,3.68,2020-01-01,746,N20,VIIRS,n,D,0.4,0.45,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000226,19.3373,77.3251,331.63,297.43,3.83,2020-01-01,746,N20,VIIRS,n,D,0.52,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000227,18.7447,74.0814,339.83,302.99,5.67,2020-01-01,746,N20,VIIRS,n,D,0.55,0.51,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000228,18.7437,74.0763,334.81,304.51,5.67,2020-01-01,746,N20,VIIRS,n,D,0.55,0.51,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000229,19.2469,76.3411,341.51,301.86,7.19,2020-01-01,746,N20,VIIRS,n,D,0.39,0.44,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000230,18.7766,73.8594,334.53,301.57,3.82,2020-01-01,746,N20,VIIRS,n,D,0.57,0.52,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000231,19.3138,76.403,341.35,298.29,3.55,2020-01-01,746,N20,VIIRS,n,D,0.39,0.44,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000232,20.7641,85.4853,333.5,296.16,2.77,2020-01-01,746,N20,VIIRS,n,D,0.51,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000233,20.7952,85.2539,335.91,301.4,7.03,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000234,20.7932,85.2565,332.13,298.75,7.11,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000235,20.1496,80.587,330.49,299.83,2.0,2020-01-01,746,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000236,20.9508,86.0481,334.64,300.49,4.76,2020-01-01,746,N20,VIIRS,n,D,0.55,0.43,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000237,20.8646,84.9913,328.29,299.87,6.51,2020-01-01,746,N20,VIIRS,l,D,0.48,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000238,20.869,84.9955,345.66,300.77,6.51,2020-01-01,746,N20,VIIRS,n,D,0.48,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000239,20.8638,84.993,330.67,299.59,3.89,2020-01-01,746,N20,VIIRS,n,D,0.48,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000240,20.8712,84.9919,331.31,296.85,9.69,2020-01-01,746,N20,VIIRS,n,D,0.48,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000241,18.8549,72.9271,339.78,298.79,1.37,2020-01-01,746,N20,VIIRS,n,D,0.33,0.55,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000242,20.7242,83.768,329.79,296.61,2.26,2020-01-01,746,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000243,20.9603,85.1854,334.61,304.6,6.49,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000244,20.9597,85.1806,348.4,303.9,6.49,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000245,20.9591,85.1758,333.0,299.5,4.09,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000246,20.9628,85.1753,334.79,304.12,4.09,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000247,20.9622,85.1706,337.58,302.19,4.09,2020-01-01,746,N20,VIIRS,n,D,0.5,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000248,20.9604,85.1563,338.03,299.79,3.35,2020-01-01,746,N20,VIIRS,n,D,0.49,0.41,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000249,19.4288,75.3665,345.39,302.45,8.62,2020-01-01,746,N20,VIIRS,n,D,0.44,0.46,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000250,20.8283,83.9292,340.06,298.08,4.19,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000251,20.8294,83.93,336.15,297.62,3.35,2020-01-01,746,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000252,19.0516,73.2027,330.42,300.85,4.12,2020-01-01,746,N20,VIIRS,n,D,0.62,0.54,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0000253,19.0121,72.9076,334.72,299.04,1.81,2020-01-01,746,N20,VIIRS,n,D,0.32,0.55,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
